run,protocol,faults,delay_ms,rate,consensus_tps,consensus_latency_ms,end_to_end_tps,end_to_end_latency_ms
1,shortfin,0,0,330000,213592.566560,2574.293748,174628.990871,3112.160242
2,shortfin,0,0,330000,248631.218884,1961.830127,196998.105988,2461.997822
3,shortfin,0,0,330000,0.000000,0.000000,0.000000,0.000000
1,sailfin,0,0,330000,0.000000,0.000000,0.000000,0.000000
2,sailfin,0,0,330000,217199.673778,2061.094430,172940.552045,2601.775260
3,sailfin,0,0,330000,0.000000,0.000000,0.000000,0.000000
