[2026-05-22T09:13:57.587Z INFO  network::reliable_sender] Connection to 34.81.27.135:5039: sent 508052 bytes
[2026-05-22T09:13:57.587Z INFO  network::reliable_sender] Connection to 34.81.252.209:5014: sent 508052 bytes
[2026-05-22T09:13:57.608Z INFO  network::reliable_sender] Connection to 34.79.153.233:5029: sent 508052 bytes
[2026-05-22T09:13:57.610Z INFO  network::reliable_sender] Connection to 130.211.86.32:5004: sent 508052 bytes
[2026-05-22T09:13:57.656Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:57.656Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:57.686Z INFO  worker::batch_maker] Batch CPSPMeVcjX1RPeYReNgkDg5b+za5vjmBnkNxEAcRcrk= contains sample tx 26
[2026-05-22T09:13:57.686Z INFO  worker::batch_maker] Batch CPSPMeVcjX1RPeYReNgkDg5b+za5vjmBnkNxEAcRcrk= contains sample tx 27
[2026-05-22T09:13:57.686Z INFO  worker::batch_maker] Batch CPSPMeVcjX1RPeYReNgkDg5b+za5vjmBnkNxEAcRcrk= contains 500224 B
[2026-05-22T09:13:57.686Z INFO  network::reliable_sender] Connection to 34.81.252.209:5014: sent 508052 bytes
[2026-05-22T09:13:57.686Z INFO  network::reliable_sender] Connection to 34.81.27.135:5039: sent 508052 bytes
[2026-05-22T09:13:57.687Z INFO  network::receiver] Incoming connection established with 136.118.77.161:53358
[2026-05-22T09:13:57.697Z INFO  network::reliable_sender] Connection to 35.227.54.147:5044: sent 508052 bytes
[2026-05-22T09:13:57.700Z INFO  network::receiver] Incoming connection established with 136.109.104.208:40886
[2026-05-22T09:13:57.700Z INFO  network::reliable_sender] Connection to 35.243.133.228:5019: sent 508052 bytes
[2026-05-22T09:13:57.702Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:57.703Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:57.703Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:57.705Z INFO  network::reliable_sender] Connection to 35.243.133.228:5019: sent 508052 bytes
[2026-05-22T09:13:57.705Z INFO  network::reliable_sender] Connection to 35.243.133.228:5019: sent 508052 bytes
[2026-05-22T09:13:57.706Z INFO  network::reliable_sender] Connection to 35.227.54.147:5044: sent 508052 bytes
[2026-05-22T09:13:57.706Z INFO  network::reliable_sender] Connection to 35.227.54.147:5044: sent 508052 bytes
[2026-05-22T09:13:57.786Z INFO  worker::batch_maker] Batch 3ghrFmmAALLpn0iAP3L4LYkzcTQTnxSbyLIQ3RhEt2E= contains sample tx 28
[2026-05-22T09:13:57.786Z INFO  worker::batch_maker] Batch 3ghrFmmAALLpn0iAP3L4LYkzcTQTnxSbyLIQ3RhEt2E= contains sample tx 29
[2026-05-22T09:13:57.786Z INFO  worker::batch_maker] Batch 3ghrFmmAALLpn0iAP3L4LYkzcTQTnxSbyLIQ3RhEt2E= contains 500224 B
[2026-05-22T09:13:57.787Z INFO  network::reliable_sender] Connection to 34.81.27.135:5039: sent 508052 bytes
[2026-05-22T09:13:57.787Z INFO  network::reliable_sender] Connection to 34.81.252.209:5014: sent 508052 bytes
[2026-05-22T09:13:57.792Z WARN  network::reliable_sender] Failed to connect to 35.247.143.172:5049 (retry 3): Connection refused (os error 111)
